C02818V03389,Agricultural Product,TLIST(M1),Month,STATISTIC,Statistic Label,UNIT,VALUE
2,Agricultural input price index,200912,2009M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201001,2010M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,115.318
2,Agricultural input price index,201001,2010M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201002,2010M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,115.531
2,Agricultural input price index,201002,2010M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201003,2010M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,115.596
2,Agricultural input price index,201003,2010M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201004,2010M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,116.351
2,Agricultural input price index,201004,2010M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201005,2010M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,116.362
2,Agricultural input price index,201005,2010M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201006,2010M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,116.171
2,Agricultural input price index,201006,2010M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201007,2010M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,116.614
2,Agricultural input price index,201007,2010M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201008,2010M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,118.244
2,Agricultural input price index,201008,2010M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201009,2010M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,120.878
2,Agricultural input price index,201009,2010M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201010,2010M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,121.816
2,Agricultural input price index,201010,2010M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201011,2010M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,122.169
2,Agricultural input price index,201011,2010M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201012,2010M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,123.413
2,Agricultural input price index,201012,2010M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201101,2011M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,127.895
2,Agricultural input price index,201101,2011M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201102,2011M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,129.955
2,Agricultural input price index,201102,2011M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201103,2011M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.266
2,Agricultural input price index,201103,2011M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201104,2011M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.55
2,Agricultural input price index,201104,2011M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201105,2011M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.772
2,Agricultural input price index,201105,2011M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201106,2011M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.819
2,Agricultural input price index,201106,2011M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201107,2011M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.888
2,Agricultural input price index,201107,2011M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201108,2011M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.858
2,Agricultural input price index,201108,2011M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201109,2011M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.373
2,Agricultural input price index,201109,2011M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201110,2011M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.259
2,Agricultural input price index,201110,2011M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201111,2011M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.238
2,Agricultural input price index,201111,2011M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201112,2011M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.618
2,Agricultural input price index,201112,2011M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201201,2012M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.428
2,Agricultural input price index,201201,2012M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201202,2012M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.765
2,Agricultural input price index,201202,2012M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201203,2012M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,132.668
2,Agricultural input price index,201203,2012M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201204,2012M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,133.506
2,Agricultural input price index,201204,2012M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201205,2012M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,134.384
2,Agricultural input price index,201205,2012M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201206,2012M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,134.595
2,Agricultural input price index,201206,2012M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201207,2012M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,135.324
2,Agricultural input price index,201207,2012M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201208,2012M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,137.649
2,Agricultural input price index,201208,2012M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201209,2012M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,139.467
2,Agricultural input price index,201209,2012M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201210,2012M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,140.661
2,Agricultural input price index,201210,2012M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201211,2012M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,140.806
2,Agricultural input price index,201211,2012M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201212,2012M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,141.045
2,Agricultural input price index,201212,2012M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201301,2013M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,142.58
2,Agricultural input price index,201301,2013M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201302,2013M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,143.185
2,Agricultural input price index,201302,2013M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201303,2013M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,143.609
2,Agricultural input price index,201303,2013M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201304,2013M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,143.604
2,Agricultural input price index,201304,2013M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201305,2013M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,142.937
2,Agricultural input price index,201305,2013M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201306,2013M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,142.655
2,Agricultural input price index,201306,2013M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201307,2013M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,142.346
2,Agricultural input price index,201307,2013M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201308,2013M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,140.738
2,Agricultural input price index,201308,2013M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201309,2013M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,138.973
2,Agricultural input price index,201309,2013M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201310,2013M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,136.968
2,Agricultural input price index,201310,2013M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2,Agricultural input price index,201311,2013M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,136.035
2,Agricultural input price index,201311,2013M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
21,Seeds,200001,2000M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,86.667
21,Seeds,200001,2000M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
21,Seeds,200002,2000M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,86.667
21,Seeds,200002,2000M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
21,Seeds,200003,2000M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,86.667
21,Seeds,200003,2000M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
21,Seeds,200004,2000M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,86.667
21,Seeds,200004,2000M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
21,Seeds,200005,2000M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,86.667
21,Seeds,200005,2000M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
21,Seeds,200006,2000M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,86.667
21,Seeds,200006,2000M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
21,Seeds,200007,2000M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,86.667
21,Seeds,200007,2000M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
